X_test,y_hat_0,y_hat_1,y_hat_2,y_hat_3,y_hat_4,y_hat_5,y_hat_6,y_hat_7,y_hat_8,y_hat_9,y_hat_10,y_hat_11,y_hat_12,y_hat_13,y_hat_14,y_hat_15,y_hat_16,y_hat_17,y_hat_18,y_hat_19,y_hat_20,y_hat_21,y_hat_22,y_hat_23,y_hat_24,y_hat_25,y_hat_26,y_hat_27,y_hat_28,y_hat_29,y_hat_30,y_hat_31,y_hat_32,y_hat_33,y_hat_34,y_hat_35,y_hat_36,y_hat_37,y_hat_38,y_hat_39,y_hat_40,y_hat_41,y_hat_42,y_hat_43,y_hat_44,y_hat_45,y_hat_46,y_hat_47,y_hat_48,y_hat_49,y_hat_50,y_hat_51,y_hat_52,y_hat_53,y_hat_54,y_hat_55,y_hat_56,y_hat_57,y_hat_58,y_hat_59,y_hat_60,y_hat_61,y_hat_62,y_hat_63,y_hat_64,y_hat_65,y_hat_66,y_hat_67,y_hat_68,y_hat_69,y_hat_70,y_hat_71,y_hat_72,y_hat_73,y_hat_74,y_hat_75,y_hat_76,y_hat_77,y_hat_78,y_hat_79,y_hat_80,y_hat_81,y_hat_82,y_hat_83,y_hat_84,y_hat_85,y_hat_86,y_hat_87,y_hat_88,y_hat_89,y_hat_90,y_hat_91,y_hat_92,y_hat_93,y_hat_94,y_hat_95,y_hat_96,y_hat_97,y_hat_98,y_hat_99
3.6,1.920503,1.9259996,1.9233503,1.9204929,1.919803,1.9201087,1.9235686,1.9231335,1.9242619,1.9231911,1.9238888,1.9215896,1.9240738,1.9088746,1.92198,1.9242107,1.918787,1.9202498,1.9192612,1.9238156,1.9238156,1.9239683,1.9248896,1.924124,1.9232153,1.9197968,1.9219273,1.918382,1.9425262,1.923414,1.9383937,1.8976066,1.9150097,1.921447,1.9238138,1.9230549,1.9212704,1.9183071,1.9239082,1.9201136,1.9222826,1.9214115,1.9235055,1.9310293,1.9197681,1.9428524,1.9302701,1.9365826,1.9235528,1.9211437,1.9354427,1.8903228,1.9237744,1.922243,1.9203857,1.9243675,1.923813,1.9285862,1.9240204,1.9238899,1.9186497,1.9195163,1.9240328,1.9191986,1.9231963,1.9230689,1.9247844,1.9467387,1.9169997,1.9180789,1.9184147,1.9230312,1.9366502,1.9194436,1.925516,1.9203174,1.9189411,1.9203602,1.9199994,1.9242307,1.9169121,1.9209939,1.9246905,1.9229786,1.9217194,1.925622,1.9266983,1.9233384,1.923218,1.935175,1.9242197,1.9436622,1.9242036,1.9241471,1.924281,1.9249581,1.9221997,1.9230818,1.9226949,1.9053946
3.61,1.9212848,1.9266937,1.9239299,1.9212277,1.9205335,1.9208589,1.9241692,1.9236898,1.9249682,1.9238927,1.9245942,1.9219921,1.9247745,1.909638,1.9226027,1.924878,1.9195969,1.920547,1.9196768,1.9245571,1.9245193,1.9246866,1.9255985,1.924819,1.9237798,1.9205416,1.9224721,1.9191948,1.9429394,1.9239993,1.9380497,1.8983445,1.9158096,1.9222631,1.9245554,1.923604,1.9220829,1.9191341,1.9246532,1.9209045,1.9227437,1.9221656,1.9241148,1.9318321,1.9199884,1.943535,1.9309622,1.9368973,1.924156,1.9219183,1.9362764,1.8910786,1.924419,1.9229311,1.9210018,1.925038,1.924554,1.9292545,1.9247078,1.9246205,1.9194616,1.9203132,1.9247414,1.9199456,1.9238577,1.9235961,1.9254553,1.9476101,1.9173633,1.918906,1.9192357,1.923571,1.9370513,1.9196784,1.9262528,1.9209214,1.9197867,1.9211314,1.9206798,1.9247304,1.9167732,1.9214852,1.9253994,1.9235195,1.9225286,1.9263272,1.9274136,1.9239163,1.9237834,1.935894,1.9248879,1.9444985,1.9248675,1.9248385,1.9249529,1.9256417,1.922925,1.9236611,1.9232082,1.9061865
3.62,1.922067,1.9273876,1.9245095,1.9219629,1.921264,1.9216087,1.9247695,1.9242463,1.9256747,1.9245946,1.9252994,1.9223946,1.9254755,1.9104012,1.9232254,1.9255453,1.9204066,1.9210783,1.9203378,1.9252986,1.9252234,1.925405,1.9263074,1.925514,1.9243447,1.9212862,1.9230167,1.9200078,1.9433525,1.924584,1.9377056,1.8990824,1.9166089,1.9230795,1.9252967,1.9241529,1.922895,1.9199606,1.9253979,1.9216952,1.923205,1.9229193,1.9247249,1.9326352,1.9202083,1.9442202,1.9316547,1.937212,1.9247591,1.9226931,1.9371103,1.8918346,1.9250635,1.923619,1.921618,1.9257085,1.9252955,1.9299226,1.9253956,1.9253509,1.9202735,1.9211103,1.9254502,1.9207045,1.9245322,1.9241238,1.9261266,1.9484813,1.9177271,1.9197328,1.9200566,1.924064,1.9374524,1.9203236,1.9269893,1.9215217,1.9206325,1.9219028,1.92136,1.9252301,1.9178649,1.9219768,1.9261082,1.9240603,1.9233379,1.9270332,1.9281291,1.9244936,1.9243488,1.9366133,1.9255556,1.9453347,1.9255314,1.9255297,1.9256247,1.926325,1.92365,1.9242407,1.9237208,1.9069782
3.6299999,1.9228488,1.9280818,1.9250891,1.9226978,1.9219946,1.9223589,1.9253687,1.9248029,1.9263809,1.9252965,1.9260048,1.9227972,1.9261764,1.9111646,1.9238484,1.9262127,1.9212165,1.9218509,1.9211489,1.92604,1.9259269,1.9261234,1.9270166,1.926209,1.9249092,1.922031,1.9235616,1.9208204,1.9437658,1.9251692,1.9373615,1.8998207,1.9174086,1.9238957,1.9260381,1.9247018,1.9237072,1.9207873,1.9261426,1.9224861,1.9236661,1.9236734,1.9253346,1.9334382,1.9204286,1.9449062,1.9323467,1.9375265,1.9253621,1.923468,1.9379447,1.8925909,1.9257078,1.9243072,1.922234,1.9263788,1.9260367,1.9305907,1.9260831,1.9260815,1.9210854,1.9219075,1.9261587,1.9214633,1.9252136,1.9246509,1.9267976,1.9493523,1.9181868,1.9205595,1.9208777,1.924553,1.9378532,1.9211347,1.927726,1.9221151,1.921457,1.9226737,1.9220403,1.9257298,1.9189569,1.9224684,1.9268172,1.9246013,1.9241472,1.9277387,1.9288446,1.925071,1.9249141,1.9373322,1.9262239,1.946171,1.9261956,1.9262209,1.9262964,1.9270085,1.924375,1.9248201,1.9242339,1.90777
3.6399999,1.9236308,1.9287757,1.9256685,1.9234328,1.9227253,1.923109,1.925953,1.9253591,1.9270874,1.9259987,1.9267097,1.9231997,1.9268771,1.9119279,1.9244711,1.92688,1.9220266,1.9226242,1.9219599,1.9267813,1.9266309,1.9268419,1.9277257,1.926904,1.925474,1.9227754,1.924157,1.9216334,1.9441788,1.9257542,1.9370176,1.9005587,1.9182076,1.9247117,1.9267797,1.925251,1.9245195,1.9216139,1.9268876,1.9232769,1.9241275,1.9244275,1.9259443,1.934241,1.9207677,1.9455922,1.9330391,1.9378412,1.9259653,1.9242426,1.9387784,1.8933471,1.9263523,1.9249952,1.9228499,1.9270496,1.9267784,1.9312589,1.9267708,1.9268123,1.9218974,1.9227046,1.9268674,1.9222221,1.9258945,1.9251782,1.9274688,1.9502234,1.9189719,1.9213864,1.9216983,1.9250418,1.9382541,1.921946,1.9284626,1.9227082,1.9222631,1.9234447,1.9227208,1.9262292,1.9200485,1.9229598,1.927526,1.9251422,1.9249566,1.9284441,1.9295598,1.9256487,1.9254794,1.9380512,1.9268918,1.9470073,1.9268596,1.9269125,1.926968,1.9276923,1.9251003,1.9253992,1.9247468,1.9085618
3.6499999,1.9244128,1.9294695,1.9262486,1.924168,1.923456,1.9238589,1.9265376,1.9259155,1.9277936,1.9267001,1.9274149,1.9236021,1.9275781,1.9126914,1.9250938,1.9275471,1.9228365,1.923397,1.9227707,1.9275228,1.9273348,1.9275602,1.9284348,1.9275992,1.9260386,1.9235203,1.924853,1.9224461,1.944592,1.9263395,1.9366736,1.9012967,1.9190075,1.925528,1.927521,1.9258,1.9253321,1.9224403,1.9276322,1.9240679,1.9245888,1.9251814,1.9265543,1.935044,1.921534,1.9462781,1.9337313,1.9381564,1.9265685,1.9250177,1.9396125,1.8941029,1.9269966,1.9256833,1.9234661,1.92772,1.9275199,1.9319268,1.9274585,1.9275427,1.9227095,1.9235016,1.9275761,1.9229808,1.9265757,1.9257056,1.9281399,1.9510942,1.9197572,1.9222132,1.9225193,1.9255306,1.9386549,1.9227571,1.9291995,1.9233015,1.9230692,1.9242159,1.923401,1.9267288,1.9211408,1.9234514,1.9282347,1.9256833,1.9257659,1.9291499,1.9302756,1.9262264,1.926045,1.93877,1.9275597,1.9478464,1.9275234,1.9276037,1.9276391,1.9283754,1.9258256,1.9259785,1.9252594,1.9093537
3.6599998,1.9251949,1.9301636,1.9268281,1.9249033,1.9241863,1.9246088,1.9271222,1.9264721,1.9285,1.927402,1.92812,1.9240047,1.9282788,1.9134545,1.9257165,1.9282149,1.9236462,1.92417,1.9235818,1.928264,1.9280386,1.9282787,1.9291434,1.9282942,1.9266032,1.924265,1.9255536,1.9232589,1.9450053,1.9269246,1.9363298,1.9020348,1.9198068,1.9263438,1.9282625,1.926349,1.9261444,1.9232671,1.9283769,1.9248588,1.9250499,1.9259355,1.9271641,1.9358469,1.9223002,1.9469641,1.9344234,1.9384706,1.9271717,1.9257921,1.9404466,1.894859,1.9276412,1.9263713,1.9240824,1.9283904,1.9282612,1.9325953,1.9281461,1.9282733,1.9235213,1.9242988,1.9282846,1.9237397,1.9272571,1.9262328,1.9288107,1.9519653,1.9205421,1.9230399,1.9233404,1.9260195,1.9390558,1.9235685,1.9299359,1.9238946,1.923875,1.924987,1.924081,1.9272286,1.9222325,1.923943,1.9289438,1.9262244,1.9265751,1.9298556,1.9307581,1.9268038,1.9266105,1.9394894,1.9282274,1.9486907,1.9281874,1.9282949,1.9283108,1.9290591,1.9265506,1.9265581,1.9257722,1.9101454
3.6699998,1.9259766,1.9308575,1.9274075,1.9256382,1.9249173,1.925359,1.9277061,1.9270285,1.9292064,1.9281044,1.9288253,1.924443,1.9289798,1.914218,1.9263391,1.928882,1.9244561,1.9249427,1.9243925,1.9290055,1.9287424,1.9289973,1.9298526,1.9289892,1.9271683,1.9250097,1.9262545,1.9240719,1.9454184,1.9275094,1.9368036,1.9027729,1.9206065,1.9271603,1.9290041,1.9268979,1.9269567,1.9240938,1.929122,1.9256496,1.9255112,1.9266899,1.927774,1.93665,1.9230663,1.9476501,1.9351158,1.9387856,1.9277749,1.9265672,1.9412807,1.8956152,1.9282857,1.9270594,1.9246982,1.9290608,1.9290029,1.9332634,1.9288337,1.9290042,1.9243332,1.9250957,1.9289933,1.9244986,1.9279382,1.9267601,1.9294821,1.9528363,1.9213272,1.9238669,1.9241613,1.9265078,1.939457,1.9243796,1.9306729,1.924624,1.9246812,1.9257581,1.9247614,1.9277282,1.9233245,1.9244344,1.9296527,1.9267654,1.9273845,1.9305613,1.9312207,1.9273813,1.9271758,1.9402082,1.9288955,1.9495349,1.9288515,1.9289863,1.9289826,1.9297425,1.9272759,1.9271375,1.9262862,1.9109372
3.68,1.9267584,1.9315517,1.9279873,1.9263731,1.9256476,1.9261091,1.9282907,1.9276233,1.9299127,1.9288061,1.9295303,1.9252533,1.9296805,1.9149811,1.9269619,1.9295496,1.925266,1.9257158,1.9252034,1.929747,1.9294462,1.9297155,1.9305618,1.9296839,1.9277326,1.9257544,1.9269552,1.9248847,1.9458317,1.9280947,1.9375838,1.9035108,1.921406,1.9279764,1.9297456,1.9274471,1.927769,1.9249204,1.9298668,1.9264404,1.9259726,1.9274435,1.9283835,1.9374528,1.9238325,1.948336,1.9358081,1.9391003,1.9283781,1.9273418,1.9421147,1.8963712,1.9289302,1.9277474,1.9253144,1.9297314,1.9297439,1.9339314,1.9295214,1.9297347,1.9251451,1.9258931,1.929702,1.9252574,1.9286194,1.9272876,1.9301531,1.9537075,1.9221123,1.9246938,1.9249822,1.9269971,1.9398578,1.9251907,1.9314094,1.9254174,1.9254874,1.9265293,1.9254416,1.9282277,1.9244162,1.9249259,1.9303615,1.9273063,1.9281938,1.931267,1.931683,1.927959,1.9277413,1.9409273,1.9295634,1.9503791,1.9295154,1.9296777,1.9296542,1.930426,1.9280012,1.9277171,1.9268014,1.911729
3.69,1.9275409,1.9322456,1.9285667,1.9271082,1.9263784,1.9268588,1.9288751,1.9282963,1.9306194,1.9295075,1.9302355,1.9260634,1.9303812,1.9157445,1.9275845,1.9302169,1.9260759,1.9264886,1.9260147,1.9304882,1.9301499,1.930434,1.9312705,1.9303789,1.928312,1.926499,1.927656,1.9256974,1.946245,1.9286817,1.9383641,1.904249,1.9222054,1.9287926,1.9304869,1.9279962,1.928581,1.9257472,1.9306115,1.9272313,1.9264342,1.9281979,1.9289933,1.9382558,1.9245988,1.949022,1.9365003,1.939415,1.9289813,1.9281164,1.9429486,1.8971273,1.9295745,1.9284354,1.9260145,1.9304019,1.9304858,1.9345998,1.930209,1.9304653,1.9259571,1.9266899,1.9304106,1.9260162,1.9293008,1.9278148,1.9308243,1.9545784,1.9228975,1.9255202,1.9258031,1.9274856,1.9402586,1.9260018,1.9321463,1.9262109,1.9262933,1.9273003,1.9261218,1.9287274,1.9255081,1.9254174,1.9310706,1.9278473,1.9290032,1.9319725,1.9321457,1.9285367,1.9283067,1.9416466,1.9302313,1.9512234,1.9301794,1.9303689,1.9303256,1.9311095,1.9287262,1.9282964,1.9273171,1.9125208
3.7,1.9283227,1.9329396,1.9291465,1.9278432,1.9271091,1.927609,1.9294595,1.9289694,1.9313256,1.9302101,1.930941,1.9268734,1.9310821,1.9165078,1.9282075,1.9308845,1.9268858,1.9272618,1.9268255,1.93123,1.930854,1.9311526,1.9319797,1.9310741,1.9288973,1.9272438,1.9283566,1.9265109,1.9466579,1.9292688,1.9391444,1.9049873,1.9230051,1.9296085,1.9312282,1.928545,1.9293933,1.9265739,1.9313564,1.9280221,1.9268953,1.9289517,1.9296031,1.9390589,1.925365,1.9497081,1.9371926,1.9397297,1.9295845,1.9288911,1.9437826,1.8978835,1.930219,1.9291235,1.9268197,1.9310722,1.9312271,1.9352677,1.9308966,1.931196,1.9267689,1.9274869,1.9311193,1.926813,1.929982,1.9283422,1.9314952,1.9554496,1.9236828,1.9263471,1.9266241,1.9279741,1.9406595,1.9268129,1.9328827,1.9270041,1.9270993,1.9280713,1.9268023,1.9292271,1.9265999,1.9259088,1.9317794,1.928386,1.9298127,1.9326782,1.9326078,1.9291141,1.9288722,1.9423654,1.9308994,1.9520675,1.9308434,1.9310603,1.9309975,1.9317929,1.9294515,1.9288756,1.9278324,1.9133126
3.71,1.9291044,1.9336338,1.9297264,1.9285781,1.9278979,1.9284056,1.9300438,1.9296424,1.932032,1.930912,1.9316458,1.9276837,1.9317828,1.9172711,1.9289409,1.9315518,1.927696,1.9280349,1.9276365,1.9319714,1.9315579,1.9318709,1.9326888,1.9317694,1.9294828,1.9279886,1.9290574,1.9273235,1.9470712,1.9298562,1.9399244,1.9057252,1.9238046,1.9304247,1.9319696,1.9290943,1.9302056,1.9274004,1.9321011,1.9288132,1.9273564,1.9297056,1.9302127,1.9398618,1.9261311,1.950394,1.9378849,1.9400442,1.9301875,1.9296662,1.9446181,1.8986391,1.9308634,1.9298117,1.9276247,1.9317429,1.9319686,1.935936,1.9315842,1.9319264,1.9275806,1.928284,1.931828,1.927624,1.9306631,1.9290643,1.9321663,1.9563205,1.9244679,1.927174,1.927445,1.9284631,1.9410608,1.9276245,1.9336193,1.9277976,1.9279052,1.9288422,1.9274826,1.9297267,1.9276916,1.9264003,1.9324883,1.9289143,1.930622,1.9333911,1.9330703,1.9296918,1.9294375,1.9430845,1.9315673,1.9529119,1.9315075,1.9317515,1.9316689,1.9324764,1.9301767,1.9294549,1.9283478,1.9141046
3.72,1.9298869,1.9343276,1.9303057,1.9293138,1.9286946,1.929204,1.9306284,1.9303153,1.9327383,1.9316134,1.9323508,1.9284937,1.9324838,1.9180343,1.9297131,1.9322191,1.9285057,1.9288076,1.9284475,1.9327129,1.9322615,1.9325893,1.933398,1.9324641,1.9300684,1.928733,1.9297582,1.9281367,1.9474844,1.9304434,1.9407047,1.9064631,1.924604,1.9312407,1.9327111,1.9296433,1.9310179,1.9282272,1.9328461,1.9296039,1.9280592,1.9304597,1.9308224,1.9406415,1.9268973,1.9510802,1.938577,1.9403589,1.9307909,1.9304408,1.9454556,1.8993956,1.931508,1.9304999,1.9284301,1.9324133,1.9327098,1.9366043,1.9322718,1.9326569,1.9283929,1.9290814,1.9325365,1.9284353,1.9313445,1.9298301,1.9328372,1.9571917,1.925253,1.9280008,1.9282659,1.9289519,1.9414614,1.9284353,1.934356,1.9285909,1.9287115,1.9296135,1.9281629,1.9302263,1.9287835,1.9268918,1.9331969,1.9294428,1.9314314,1.9341159,1.9335326,1.9302695,1.9300354,1.9438038,1.9322354,1.9537562,1.9321712,1.9324429,1.9323407,1.9331602,1.9309018,1.9300345,1.928863,1.9148962
3.73,1.9306685,1.9350216,1.9308853,1.9300486,1.9294908,1.9300026,1.9312128,1.9309884,1.9334447,1.9323156,1.9330565,1.9293039,1.9331847,1.9187979,1.9304851,1.9328865,1.9293156,1.9295808,1.9292583,1.9334539,1.9329655,1.9333078,1.9341067,1.9331591,1.9306537,1.9294778,1.9304588,1.9289492,1.9478977,1.9310354,1.9414849,1.9072015,1.9254034,1.9320571,1.9334527,1.9302721,1.9318304,1.9290537,1.9335908,1.9303946,1.9288934,1.9312136,1.9314244,1.9413719,1.9276634,1.9517661,1.9392692,1.9406738,1.9314287,1.9312156,1.9462929,1.9001516,1.9321524,1.9311879,1.9292352,1.9330837,1.9334518,1.9372722,1.9329596,1.9333876,1.9292047,1.9298784,1.9332452,1.9292464,1.9320257,1.9305961,1.9335086,1.9580629,1.9260381,1.9288278,1.9290874,1.9294404,1.9418623,1.9292467,1.9350928,1.9293842,1.9295175,1.9303848,1.9288431,1.9307258,1.9298755,1.9273834,1.9339062,1.9299712,1.9322406,1.9348412,1.9339951,1.9308469,1.9306473,1.9445229,1.9329033,1.9546001,1.9328352,1.9331341,1.9330124,1.9338435,1.931627,1.9306141,1.9293787,1.915688
3.74,1.9314507,1.9357156,1.9314649,1.9307836,1.9302871,1.930801,1.9317971,1.9316612,1.9341509,1.9330173,1.9337617,1.9301142,1.9338857,1.9195613,1.9312568,1.933554,1.9301252,1.9303536,1.9300694,1.9341956,1.9336692,1.9340264,1.9348158,1.9338546,1.9312395,1.9302226,1.9311597,1.929762,1.9483107,1.9316381,1.9422653,1.9079394,1.9262028,1.9328731,1.9341937,1.9310486,1.9326427,1.9298804,1.9343356,1.9311858,1.9297284,1.9319677,1.9320266,1.9421021,1.9284298,1.952452,1.9399617,1.9409883,1.9320779,1.9319905,1.9471306,1.9009074,1.9327968,1.9318761,1.93004,1.9337541,1.9341925,1.9379405,1.9336473,1.9341182,1.9300169,1.9306755,1.9339538,1.9300579,1.9327068,1.9313622,1.9341797,1.9589341,1.9268235,1.9296545,1.9299132,1.9299294,1.9422632,1.9300575,1.9358294,1.9301777,1.9303237,1.9311559,1.9295235,1.9312255,1.9309675,1.9278748,1.934615,1.9306105,1.93305,1.9355662,1.9344577,1.9314246,1.9312593,1.9452417,1.9335712,1.9554445,1.9334991,1.9338253,1.933684,1.934527,1.9323525,1.9311932,1.930119,1.9164801
3.75,1.932232,1.9364095,1.9320445,1.9315184,1.9310837,1.9315995,1.9323817,1.9323343,1.9348575,1.9337196,1.934467,1.930924,1.9345866,1.9203244,1.9320289,1.9342211,1.9309354,1.9311265,1.9308804,1.9349371,1.934373,1.9347445,1.9355251,1.9345493,1.9318253,1.9309673,1.9318606,1.930575,1.9487238,1.9322407,1.9430454,1.9086776,1.9270023,1.9336895,1.9349353,1.9318252,1.933455,1.9307069,1.9350806,1.9319766,1.9305629,1.9327219,1.9326288,1.9428318,1.9291959,1.9531382,1.9406539,1.9413033,1.9327271,1.9327654,1.947968,1.9016637,1.9334412,1.932564,1.9308453,1.9344245,1.9349345,1.9386085,1.934335,1.9348489,1.9308287,1.9314723,1.9346626,1.9308691,1.933388,1.932128,1.9348505,1.9598045,1.9276086,1.9304812,1.9307395,1.9304184,1.9426641,1.9308689,1.9365659,1.9309711,1.9311297,1.9319271,1.9302037,1.9317251,1.9320596,1.9283662,1.9353241,1.9313486,1.9338593,1.9362915,1.93492,1.9320021,1.9318712,1.9459608,1.9342393,1.9562886,1.9341632,1.9345167,1.9343556,1.9352103,1.9330773,1.9317726,1.930929,1.9172716
3.76,1.9330143,1.9371034,1.9326241,1.9322537,1.9318799,1.9323981,1.9329659,1.9330074,1.935564,1.9344213,1.935172,1.9317343,1.9352874,1.9210877,1.9328008,1.9348887,1.931745,1.9318995,1.9316914,1.9356784,1.9350766,1.9354631,1.9362339,1.9352443,1.9324104,1.9317119,1.932561,1.9313878,1.9491372,1.9328434,1.9438256,1.9094155,1.9278022,1.9345056,1.9356768,1.9326015,1.9342673,1.9315336,1.9358253,1.9327676,1.9313973,1.9334757,1.9332311,1.9435619,1.929962,1.9538242,1.9413463,1.941618,1.9333763,1.9335397,1.9488056,1.9024197,1.9340857,1.9332523,1.9316504,1.9350952,1.9356755,1.9392768,1.9350225,1.9355794,1.9316406,1.9322696,1.9353712,1.9316801,1.9340692,1.932894,1.9355215,1.960676,1.9283937,1.9313082,1.9315655,1.9309067,1.9430652,1.93168,1.9373027,1.9317646,1.9319358,1.932698,1.9308836,1.9322249,1.9331511,1.9288578,1.9360328,1.9320866,1.9346684,1.9370165,1.9353825,1.9325795,1.9324833,1.9466796,1.9349072,1.9571327,1.9348272,1.9352081,1.935027,1.9358939,1.9338026,1.9323517,1.9317384,1.9180633
3.77,1.9337963,1.9377974,1.9332037,1.9329886,1.9326764,1.9331967,1.9335502,1.9336802,1.9362702,1.9351232,1.9358772,1.9325442,1.9359883,1.921851,1.9335726,1.935556,1.932555,1.9326723,1.9325023,1.9364198,1.9357804,1.9361815,1.9369429,1.9359393,1.9329964,1.9324921,1.9332618,1.932201,1.9495503,1.933446,1.9446061,1.9101539,1.9286014,1.9353217,1.9364183,1.933378,1.9350796,1.93236,1.93657,1.9335585,1.9322263,1.9342296,1.9338332,1.944292,1.9307283,1.9545101,1.9420384,1.9419324,1.9340253,1.9343148,1.9496428,1.9031757,1.9347299,1.9339402,1.9324555,1.9357654,1.9364172,1.9399449,1.9357101,1.9363098,1.9324526,1.9330666,1.9360799,1.9324913,1.9347506,1.93366,1.9361925,1.9615469,1.9291788,1.9321349,1.9323916,1.9313959,1.943466,1.9324911,1.9380393,1.9325577,1.9327418,1.9334692,1.9315642,1.9327242,1.9342428,1.9293493,1.9367416,1.9328321,1.935478,1.9377415,1.9358448,1.933157,1.9330951,1.9473989,1.9355751,1.957977,1.9354912,1.9358995,1.9356984,1.9365774,1.9345281,1.9329311,1.9325483,1.9188552
3.78,1.9345783,1.9384916,1.9337833,1.9337238,1.9334725,1.933995,1.9341344,1.9343532,1.9369767,1.9358253,1.9365824,1.9333545,1.9366888,1.9226145,1.9343446,1.9362236,1.9333649,1.9334453,1.9333133,1.9371611,1.9364846,1.9368998,1.9376519,1.9366341,1.9335817,1.9333031,1.9339626,1.9330136,1.9499638,1.9340489,1.9453862,1.9108918,1.9294009,1.9361379,1.9371597,1.9341545,1.9358919,1.9331869,1.9373147,1.9343491,1.9330539,1.934984,1.9344355,1.945022,1.9315223,1.955196,1.9427305,1.9422474,1.9346745,1.9350895,1.9504806,1.9039317,1.9353746,1.9346282,1.9332608,1.9364362,1.9371582,1.9406132,1.9363977,1.9370406,1.9332643,1.9338636,1.9367884,1.9333024,1.9354317,1.9344261,1.9368635,1.9624178,1.929964,1.9329617,1.9332175,1.9318842,1.9438668,1.9333024,1.9387759,1.9333514,1.933548,1.9342402,1.9322444,1.9333013,1.935335,1.9298408,1.9374505,1.9336134,1.9362873,1.9384665,1.9363071,1.9337349,1.9337069,1.9481177,1.936243,1.9588213,1.9361551,1.9365909,1.9363703,1.937261,1.9352529,1.9335107,1.9333582,1.919647
3.79,1.9353598,1.9391857,1.9343631,1.9344589,1.934269,1.9347937,1.9347192,1.9350263,1.9376829,1.9365268,1.9372877,1.9341646,1.93739,1.9233776,1.9351166,1.9368907,1.9341748,1.9342183,1.934124,1.9379028,1.9371883,1.9376183,1.9383609,1.9373293,1.9342514,1.9341143,1.9346635,1.9338268,1.9503766,1.9346515,1.9461665,1.9116299,1.9302006,1.9369539,1.9379011,1.9349306,1.9367042,1.9340135,1.9380597,1.93514,1.9338812,1.9357688,1.9350377,1.945798,1.9324142,1.9558822,1.9434227,1.9425619,1.9353237,1.9358643,1.951318,1.9046878,1.9360188,1.9353162,1.9340659,1.9371064,1.9378997,1.941281,1.9370853,1.9377712,1.9340763,1.9346609,1.937497,1.9341137,1.9361129,1.9351919,1.9375346,1.9632893,1.930749,1.9337884,1.9340439,1.9323729,1.9442679,1.9341135,1.939513,1.9341446,1.9343537,1.9350114,1.9329247,1.9341128,1.9364268,1.9303324,1.9381596,1.9343948,1.9370967,1.9391916,1.9367696,1.9343121,1.934351,1.9488368,1.9369109,1.9596654,1.936819,1.9372818,1.9370419,1.9379443,1.9359784,1.9340903,1.9341681,1.9204388
3.8,1.9361418,1.9398795,1.9350548,1.9351938,1.9350653,1.935592,1.9353033,1.9356991,1.9383893,1.9372289,1.9379929,1.9349747,1.9380907,1.9241409,1.9358885,1.9375583,1.9349844,1.9349912,1.9349351,1.9386443,1.9378922,1.9383367,1.93907,1.938024,1.9350601,1.9349256,1.9353644,1.9346393,1.95079,1.9352543,1.9469466,1.9123677,1.9310001,1.93777,1.9386424,1.9357072,1.9375165,1.93484,1.9388044,1.935931,1.9347082,1.9365845,1.9356401,1.9466469,1.9333065,1.9565682,1.9441153,1.9428766,1.9359729,1.9366392,1.9521554,1.905444,1.9366635,1.9360045,1.9348711,1.9377768,1.9386414,1.941949,1.937773,1.9385018,1.9348882,1.935458,1.9382057,1.9349247,1.936794,1.9359579,1.938206,1.96416,1.9315342,1.9346154,1.9348699,1.9328619,1.9446688,1.9349248,1.9402492,1.9349416,1.9351597,1.9357823,1.9336051,1.9349238,1.9375187,1.9308238,1.9388684,1.9351763,1.937906,1.9399166,1.9372321,1.9348898,1.9351274,1.9495556,1.9375788,1.9605097,1.937483,1.9379733,1.9377135,1.9386278,1.9367034,1.934709,1.934978,1.9212306
3.81,1.9369239,1.9405735,1.9358609,1.9359515,1.9358615,1.9363903,1.9358877,1.9363719,1.9390954,1.9379308,1.9386984,1.9357848,1.9387912,1.9249043,1.9366604,1.9382256,1.9357944,1.9357641,1.935746,1.9393855,1.938596,1.9390552,1.9397789,1.938719,1.9358686,1.9357369,1.936065,1.9354523,1.9512031,1.9358572,1.9477268,1.913106,1.9317998,1.9385861,1.939384,1.9364836,1.9383285,1.9356667,1.9395493,1.9367218,1.935536,1.9374001,1.9362421,1.9474957,1.9341984,1.957254,1.9448076,1.9431913,1.9366221,1.9374138,1.9529928,1.9062,1.937308,1.9366924,1.9356763,1.9384477,1.9393829,1.9426174,1.9384606,1.9392323,1.9357003,1.9362547,1.9389147,1.9357358,1.9374754,1.936724,1.9388771,1.9650309,1.9323193,1.9354421,1.9356959,1.9333504,1.9450698,1.9357357,1.9409862,1.935744,1.9359658,1.9365536,1.9342854,1.935735,1.9386104,1.9313154,1.9395772,1.9359574,1.9387155,1.9406419,1.9376944,1.9356959,1.935904,1.950275,1.9382467,1.961354,1.938147,1.9386644,1.9383851,1.9393114,1.9374287,1.9355296,1.9357879,1.9220223
